event_id,ad_id,user_id,timestamp,day_of_week,time_of_day,event_type,campaign_id,ad_platform,ad_type,target_gender,target_age_group,target_interests,name,start_date,end_date,duration_days,total_budget
355005,103,efea4,2025-07-12 11:44:35,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
114723,103,fa5be,2025-07-12 12:14:29,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
252749,103,3e64a,2025-07-12 14:11:02,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
294591,103,9eaa2,2025-07-12 14:27:57,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
251159,103,2fddd,2025-07-12 14:40:22,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
210067,103,380a1,2025-07-12 15:20:10,Saturday,Afternoon,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
300432,103,d37d3,2025-07-12 17:21:06,Saturday,Afternoon,Comment,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
375010,103,5562d,2025-07-12 17:32:27,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
335830,103,9ad84,2025-07-12 19:41:30,Saturday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
356193,103,1bde3,2025-07-12 23:24:19,Saturday,Evening,Share,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
20821,103,01ca6,2025-07-13 00:09:49,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
243712,103,6c769,2025-07-13 02:33:36,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
260363,103,724c9,2025-07-13 05:09:36,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
316390,103,b5177,2025-07-13 05:28:52,Sunday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
308273,103,4c91c,2025-07-13 06:21:14,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
78114,103,8e457,2025-07-13 07:10:50,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
367472,103,30da4,2025-07-13 07:41:52,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
133838,103,fae96,2025-07-13 08:28:10,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
241251,103,2c2cc,2025-07-13 11:16:34,Sunday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
94484,103,5bc4f,2025-07-13 13:51:00,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
141630,103,681d1,2025-07-13 14:13:34,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
108158,103,75620,2025-07-13 14:27:11,Sunday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
317304,103,ba0b3,2025-07-13 14:47:03,Sunday,Afternoon,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
65575,103,cb0b4,2025-07-13 16:37:17,Sunday,Afternoon,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
393271,103,2f78e,2025-07-13 17:35:15,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
41244,103,22b4d,2025-07-13 17:54:03,Sunday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
220848,103,70397,2025-07-13 18:47:05,Sunday,Evening,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
269662,103,0f3ec,2025-07-13 21:29:58,Sunday,Evening,Purchase,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
90631,103,3484c,2025-07-13 21:53:47,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
206896,103,ef037,2025-07-13 21:58:23,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
101595,103,f1919,2025-07-13 21:59:37,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
178761,103,93127,2025-07-13 22:01:24,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
154248,103,5bbca,2025-07-13 23:13:54,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
255964,103,d12ef,2025-07-13 23:20:20,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
265639,103,4784,2025-07-13 23:50:21,Sunday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
160392,103,01eff,2025-07-14 01:45:54,Monday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
149531,103,e61bd,2025-07-14 10:20:24,Monday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
373325,103,623f5,2025-07-14 13:46:30,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
399152,103,607df,2025-07-14 15:35:30,Monday,Afternoon,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
365348,103,85a51,2025-07-14 16:56:05,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
168000,103,f1e5b,2025-07-14 17:18:12,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
162793,103,96ac5,2025-07-14 17:24:06,Monday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
233683,103,7dc46,2025-07-14 20:08:03,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
384262,103,afbb4,2025-07-14 20:11:27,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
347812,103,e2b58,2025-07-14 21:21:49,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
284431,103,75565,2025-07-14 21:25:11,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
92480,103,b89c3,2025-07-14 22:07:46,Monday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
361157,103,8d0db,2025-07-15 00:01:03,Tuesday,Night,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
75108,103,26ad5,2025-07-15 00:16:54,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
131134,103,7f1e1,2025-07-15 00:29:18,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
250383,103,f88a0,2025-07-15 01:14:36,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
186442,103,8c96f,2025-07-15 01:28:04,Tuesday,Night,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
239281,103,637d9,2025-07-15 02:40:29,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
91193,103,e9e0b,2025-07-15 02:45:23,Tuesday,Night,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
172827,103,5.3E+02,2025-07-15 02:54:56,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
195468,103,de159,2025-07-15 04:35:37,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
249977,103,cd15c,2025-07-15 05:45:18,Tuesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
302025,103,9a915,2025-07-15 06:05:15,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
365818,103,3263b,2025-07-15 07:45:55,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
25942,103,377c0,2025-07-15 09:21:20,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
95758,103,e02e6,2025-07-15 09:51:17,Tuesday,Morning,Purchase,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
275879,103,97424,2025-07-15 09:57:06,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
119600,103,5f418,2025-07-15 10:53:41,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
131172,103,52217,2025-07-15 11:02:22,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
266737,103,a88f4,2025-07-15 11:41:11,Tuesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
99959,103,f0d2b,2025-07-15 12:18:57,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
350890,103,a7379,2025-07-15 12:50:38,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
66968,103,f8aab,2025-07-15 13:49:21,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
42931,103,1e7b0,2025-07-15 14:21:06,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
51716,103,103d4,2025-07-15 15:07:29,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
159270,103,cf0b9,2025-07-15 15:58:51,Tuesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
15418,103,cb18d,2025-07-15 16:06:57,Tuesday,Afternoon,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
158381,103,1b2a5,2025-07-15 18:55:16,Tuesday,Evening,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
14606,103,3e654,2025-07-15 19:36:18,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
286816,103,07c1a,2025-07-15 19:50:49,Tuesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
193769,103,ebe20,2025-07-15 20:21:12,Tuesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
168477,103,dd131,2025-07-15 21:09:11,Tuesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
85045,103,f51d7,2025-07-15 22:47:29,Tuesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
347756,103,2a5ba,2025-07-16 00:15:58,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
61078,103,5a0ea,2025-07-16 00:34:40,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
23913,103,7d61f,2025-07-16 00:46:52,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
136045,103,20af5,2025-07-16 02:35:28,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
91905,103,2fecd,2025-07-16 03:13:02,Wednesday,Night,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
106065,103,69135,2025-07-16 03:19:13,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
102946,103,757df,2025-07-16 03:34:38,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
65348,103,d95ce,2025-07-16 04:21:45,Wednesday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
77605,103,92936,2025-07-16 08:01:37,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
35420,103,970ce,2025-07-16 08:28:03,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
93182,103,01ad7,2025-07-16 08:49:17,Wednesday,Morning,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
98217,103,4f9f0,2025-07-16 10:20:49,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
386458,103,57b82,2025-07-16 10:29:59,Wednesday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
344482,103,55199,2025-07-16 10:38:00,Wednesday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
265913,103,dbf4a,2025-07-16 11:32:36,Wednesday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
289514,103,cb2b7,2025-07-16 12:12:45,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
141980,103,4f238,2025-07-16 13:17:59,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
173044,103,195d1,2025-07-16 13:43:36,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
392748,103,df89e,2025-07-16 15:25:01,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
333760,103,55199,2025-07-16 16:07:58,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
57332,103,591f6,2025-07-16 17:11:51,Wednesday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
189132,103,0a8ca,2025-07-16 19:57:51,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
262208,103,dde4e,2025-07-16 20:02:13,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
121846,103,b8c78,2025-07-16 20:24:38,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
46510,103,3accf,2025-07-16 20:26:20,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
256169,103,a221a,2025-07-16 22:14:02,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
308408,103,1b2d7,2025-07-16 22:52:33,Wednesday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
333137,103,18592,2025-07-16 23:50:01,Wednesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
113779,103,867de,2025-07-16 23:55:43,Wednesday,Evening,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
280271,103,7268b,2025-07-17 01:22:45,Thursday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
191989,103,cb8b2,2025-07-17 03:35:44,Thursday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
367580,103,1b9b3,2025-07-17 06:04:33,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
344625,103,052ef,2025-07-17 06:11:57,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
287008,103,6a4bd,2025-07-17 06:55:45,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
331388,103,4dd81,2025-07-17 06:57:28,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
201556,103,a6f13,2025-07-17 07:22:34,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
301694,103,e12dc,2025-07-17 08:01:22,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
158933,103,67d8a,2025-07-17 08:07:14,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
53034,103,6874a,2025-07-17 09:56:22,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
82335,103,14789,2025-07-17 09:56:22,Thursday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
66830,103,df2d7,2025-07-17 16:27:06,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
18885,103,60925,2025-07-17 16:27:59,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
276234,103,e0cd5,2025-07-17 17:18:43,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
345660,103,40412,2025-07-17 17:53:39,Thursday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
193300,103,8cdf6,2025-07-17 21:26:04,Thursday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
147963,103,30a8c,2025-07-17 22:23:34,Thursday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
242482,103,6.12E+02,2025-07-18 02:03:39,Friday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
3701,103,6ca47,2025-07-18 02:51:04,Friday,Night,Comment,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
375406,103,c93db,2025-07-18 03:09:37,Friday,Night,Purchase,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
149943,103,55051,2025-07-18 04:08:53,Friday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
234187,103,bf528,2025-07-18 08:39:47,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
113261,103,cd863,2025-07-18 11:20:17,Friday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
349638,103,c18a3,2025-07-18 13:09:42,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
107281,103,a7473,2025-07-18 14:57:13,Friday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
228601,103,2be03,2025-07-18 18:54:22,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
61338,103,8ffd4,2025-07-18 19:28:42,Friday,Evening,Like,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
73985,103,0fe19,2025-07-18 19:32:14,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
347720,103,a63a3,2025-07-18 19:57:47,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
369186,103,25b2e,2025-07-18 21:52:22,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
204845,103,7332b,2025-07-18 22:38:25,Friday,Evening,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
224374,103,397b6,2025-07-19 02:45:28,Saturday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
302852,103,3b3f8,2025-07-19 02:50:20,Saturday,Night,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
326115,103,bbc0d,2025-07-19 06:58:33,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
391731,103,c97cb,2025-07-19 08:30:46,Saturday,Morning,Click,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
260277,103,4f67d,2025-07-19 09:18:18,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
248429,103,685ce,2025-07-19 09:59:21,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
137116,103,fe2dd,2025-07-19 10:37:23,Saturday,Morning,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
194670,103,15405,2025-07-19 12:07:08,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
75708,103,7779b,2025-07-19 13:30:30,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
186883,103,1e480,2025-07-19 13:40:17,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
360405,103,b6df8,2025-07-19 14:56:27,Saturday,Afternoon,Impression,22,Facebook,Stories,Female,35-44,"health, fitness",Campaign_22_Q3,2025-03-17,2025-04-22,36,35743.4
